ZT;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;42;43;44;45;46;47;48;49;51;53;54
1;12551.287531714;3884.90938570027;2139.30609872482;1511.10103200089;1769.26725813442;4652.36594701523;3548.65785114334;3076.13584803197;4704.47073462911;1795.27969416107;868.290107922749;1274.55804624357;5345.52849029871;4051.8701011059;164.673976608188;3037.82827124944;909.300759829216;1269.76717367103;1376.23098392583;2112.64667880216;1121.27077232397;1732.56806588408;4460.75718757869;956.364241486069;4843.30187120975;772.622837370242;737.047978859573;1534.60046439629;2543.56674108282;2952.74388900525;2823.75995592281;2184.66771567914;212.896040111258;1845.97823921246;74.9352517985611;53.6744565799336;801.742424242425;969.066225165563;654.958083832335;287.697374111832;2460.39306459466;2379.09970911442;5546.93981359955;261.610344827586;0;917.838345864662;447.540983606557;222.001203188449;58.3368421052632;82.5984848484848;630.939469320066
2;4147.99966084126;7455.4799725453;570.645207433484;136.734006734007;442.085750683414;1298.58207902181;1658.15724787783;1793.87797849454;1075.10853258534;194;85.1636424415043;207.551407480117;1949.25210470842;1494.82684129919;80.4713804713805;89.5842956120092;388.574166779005;595.199353286208;84.6611735251707;100.458939167459;44.0802919708029;447.365197126708;334.109893151747;99.5052631578948;374.988742238033;178.297577854671;134.873059624034;0;947.900332225914;484.134607102336;375.610297506295;622.593784043049;13.5185185185185;847.478716203008;215.438848920863;0;147.689393939394;270.437086092715;552.935501194919;59.8441761526964;316.918537005561;67.6730769230769;504.853864087634;356.741379310345;111.444444444444;239.436090225564;104.170403587444;65.0708430913349;43.7526315789474;26.0227323131515;93.407960199005
3;2155.67259511893;622.730409227206;4170.35053970949;1267.40631808279;1075.26859780879;325.614291021298;447.202006054947;307.004201680672;988.983031674209;931.2;191.993697478992;207.960555480774;441.071555517922;259.224429256589;0;134.376443418014;226.278546712803;292.73407987048;314.957767758791;483.737373737374;164.314405324173;864.713469364524;258.176258456599;0;437.291602728048;0;37.0301003344482;410.25;210.644518272425;339.713367950197;130.52745432644;405.530058449323;32.0735294117647;149.035972850679;46.8345323741007;64.1470588235294;0;45.0728476821192;19.2634730538922;62.0717948717949;458.860549191216;302.765837104072;542.260079019513;71.348275862069;0;39.906015037594;0;112.06918997107;14.5842105263158;0;0
4;1347.75224035224;164.080808080808;1294.75311942959;2816.72053872055;161.374357611199;355.508417508417;410.202020202021;109.387205387205;329.530173530174;77.6;82.040404040404;54.6936026936027;273.468013468013;136.734006734007;0;0;0;54.6936026936027;27.3468013468013;48.3737373737374;27.3468013468013;350.215551743854;0;33.1684210526316;109.387205387205;0;0;54.6936026936027;0;164.080808080808;54.6936026936027;54.6936026936026;0;54.6936026936027;0;0;27.3468013468013;0;19.2634730538922;7.75897435897436;191.427609427609;0;27.3468013468013;0;0;0;0;8.71311475409836;0;27.3468013468013;0
5;1563.20715873052;483.157115581296;1033.5095213524;161.3743576112;1381.56401410767;849.941676515704;566.265151668409;219.989974937343;636.967403851649;476.080701754386;398.142253196802;307.174980930587;479.469647009089;456.81817656047;115.352380952381;44.7921478060046;20.2664359861592;350.466038950587;220.929669580311;145.121212121212;112.800934818799;504.458060244952;800.208252111761;99.5052631578948;524.649409455702;143.505402780307;24.640350877193;73.921052631579;105.322259136213;715.672056647643;123.094275791869;275.156984155891;24.640350877193;211.261538461538;9.36690647482014;0;63.2954545454546;45.0728476821192;38.5269461077844;38.7948717948718;763.514192019764;270.692307692308;219.944444444444;23.7827586206897;49.280701754386;198.677081978302;0;33.3534656312913;0;0;0
6;4570.78851185672;1040.47746194467;273.795407636739;410.20202020202;683.226522331888;5653.55373462939;5206.39283459656;372.114285714286;861.514790713873;417.742857142857;417.383821407351;672.391304347826;1200.4017489327;3213.92439797904;227.307936507936;426.880039590894;169.875037073653;133.707994757536;263.99868753155;96.7474747474748;176.321167883212;792.936388140162;493.543209876543;99.5052631578948;1317.35507246377;484.570538803757;185.150501672241;375.941176470588;700.476411960133;1304.90843373494;599.444271087275;685.145229856649;6.75925925925926;544.062026862027;46.8345323741007;68.5428571428571;21.0984848484848;90.1456953642384;57.7904191616767;46.5538461538462;405.320241973011;251.392968142968;500.603174603175;71.348275862069;0;39.906015037594;89.5081967213115;21.7827868852459;0;68.5428571428571;18.681592039801
7;3717.46296565159;1978.36783023837;447.202006054947;410.202020202021;619.053063756321;4705.9606584796;8333.89453343773;951.494288113762;1027.3336378481;299.685714285714;640.040088976767;369.003105590062;2796.65494938828;4222.47324124265;871.360614049539;646.353542337957;81.0657439446367;301.181127129751;235.989601211509;448.588383838384;185.083733055266;991.888849864322;264.361375661376;99.5052631578948;1239.75943074639;384.108199187603;543.326923076923;939.852941176471;368.809634551495;1138.59499255785;858.520628134811;1291.86713098765;238.408465608466;1594.29304029304;37.4676258992805;0;105.492424242424;90.1456953642384;57.7904191616767;15.5179487179487;67.0586319218241;67.6730769230769;549.861111111111;23.7827586206897;0;79.812030075188;89.5081967213115;89.7967837086619;0;52.8428571428571;56.044776119403
8;2499.36864976152;1646.92598939696;246.289915966387;54.6936026936027;280.704260651629;465.041414141414;894.971428571428;11188.2850649061;748.752541057177;38.8;10.5420168067227;257.435380085538;943.095073795678;364.285714285714;3.22222222222222;2074.07296413738;1132.14928916265;499.066841415465;321.322059565876;96.7474747474748;104.794577685089;220.942857142857;352.530864197531;33.1684210526316;60.7142857142857;356.595155709343;37.0301003344482;281.955882352941;0;677.848804971812;795.841053144808;112.799487508008;126.604918368775;341.478833780123;74.9352517985612;242.857142857143;775.481601731603;563.410596026491;211.898203592814;23.2769230769231;158.52291763611;67.6730769230769;341.373015873016;23.7827586206897;0;79.812030075188;44.7540983606557;8.71311475409836;29.1684210526316;122.214285714286;56.044776119403
9;4805.99992591664;1019.99011153271;1013.86474625592;329.530173530173;683.370985155196;643.719022356953;849.041391941392;768.413086913088;10951.7805370381;161.64013001427;445.933742727861;124.077369007804;855.252922473995;1471.44107881714;3.22222222222222;447.921478060047;158.369000088723;5255.15859126861;587.85989901365;1240.30902042221;661.204379562044;691.547653604257;352.530864197531;99.5052631578948;1294.20632517749;59.4325259515571;205.795707915273;301.139140271493;315.966777408638;619.123571207909;708.820827863831;408.913849702777;144.861823361823;637.363480963481;18.7338129496403;0;84.3939393939394;135.218543046358;115.580838323353;480.276923076923;2420.37193390068;881.128205128205;1483.90692252011;404.306896551724;0;199.53007518797;134.262295081967;177.965216477512;43.7526315789474;0;37.363184079602
10;1670.77592578593;194;1008.8;38.8;437.280701754386;417.742857142857;299.685714285714;77.6;271.6;6751.20000000001;102.052100840336;381.652173913043;310.4;271.6;9.66666666666667;38.8;116.4;77.6;77.6;0;0;2317.36088473125;38.8;33.1684210526316;77.6;59.4325259515571;0;0;0;116.4;38.8;218.857439446367;38.8;105.630769230769;0;0;0;45.0728476821192;0;15.5179487179487;116.4;0;368.716666666667;0;0;0;0;43.1565573770492;14.5842105263158;0;0
11;856.354657537213;203.639564279457;206.577908005308;82.040404040404;386.984410120324;463.108205897989;834.279831932773;31.6260504201681;662.043444494872;91.5100840336135;3708.00687351863;82.5391304347826;746.50313860484;510.394634936427;53.3062558356676;179.168591224018;0;0;75.6939602696202;0;88.1605839416058;594.265815760267;81.0481896462289;0;164.903928299008;59.4325259515571;111.090301003344;0;105.322259136213;0;196.907849829352;265.17177459219;6.75925925925926;132.81517240929;0;0;63.2954545454546;22.5364238410596;19.2634730538922;54.3128205128205;10.5420168067227;67.6730769230769;141.59827264239;0;0;39.906015037594;44.7540983606557;4.35655737704918;0;60.1671478060046;37.363184079602
12;1390.57092691471;183.768648859427;183.320204603581;54.6936026936027;508.834178255002;761.975599959836;288.647204968944;237.168944099379;96.5643255295429;370.365217391304;90.298104793757;3680.09547650417;1090.59855636997;269.964232195173;16.1111111111111;89.5842956120092;40.5328719723183;315.686637415237;135.658116302404;241.868686868687;132.240875912409;69.3962264150943;1166.74889114897;121.362929061785;669.067732310316;0;0;0;448.802080023111;55.0260869565217;674.714673294752;201.222656837671;0;55.0260869565218;9.36690647482014;0;111.9069828722;0;57.7904191616767;7.75897435897436;94.571675400085;0;109.972222222222;0;0;0;0;13.0696721311475;0;0;0
13;3918.71708894198;1305.34428050968;646.015156660484;273.468013468013;636.253412362496;1107.40103270224;2602.20018741513;854.132805225586;679.853905409978;310.4;788.803978940974;1060.89482781434;14927.4021722285;1576.65218082286;9.66666666666667;671.882217090069;190.306707800059;697.624405880402;520.419510044215;666.339053182427;113.131574022085;1047.41827688111;634.555555555556;1592.08421052631;11110.5291962404;1506.19265291256;962.782608695653;3957.10224529833;1007.33285817747;4289.67800040239;3532.18368353962;1634.36207284603;303.9248431033;482.558850787767;18.7338129496403;0;21.0984848484848;157.754966887418;38.5269461077844;31.0358974358974;626.744083708922;270.692307692308;1318.93540829987;23.7827586206897;0;827.549234532114;0;240.264714596089;123.825174381737;15.375;18.681592039801
14;2679.25803466187;894.236399379133;290.964562991188;136.734006734007;515.944769317182;2747.2835524828;4797.51943284901;525.611879934858;1177.81049493143;271.6;766.563194258083;294.278787247963;1390.94383627285;6677.94517793734;394.643706331668;313.545034642032;121.598615916955;348.06976744186;65.1519434628975;386.989898989899;44.0802919708029;1391.84361562089;774.675681883434;99.5052631578948;1501.10547950533;569.445501730104;312.053559483994;1045.17520031268;1158.54485049834;1096.89639321449;1750.29273751886;2518.60132258207;47.3148148148148;2073.03391361317;28.1007194244604;0;105.492424242424;45.0728476821192;77.0538922155689;193.540727489565;404.907113097493;270.692307692308;659.833333333333;23.7827586206897;0;199.53007518797;44.7540983606557;21.7827868852459;0;3.22222222222222;18.681592039801
15;302.853928299009;25.7777777777778;3.22222222222222;27.3468013468013;118.574603174603;224.085714285714;824.962201351126;3.22222222222222;3.22222222222222;9.66666666666667;50.0840336134454;9.66666666666667;12.8888888888889;665.880004142385;32.2222222222222;0;3.22222222222222;0;12.8888888888889;0;0;29;0;0;138.179951690821;59.4325259515571;37.0301003344482;0;0;0;9.66666666666667;95.879661668589;0;328.521367521367;0;0;0;0;0;0;3.22222222222222;0;6.44444444444445;0;0;0;0;0;0;3.22222222222222;0
16;2500.57474280916;89.5842956120092;268.752886836028;0;44.7921478060046;426.880039590894;492.713625866051;2054.80949108349;537.505773672056;38.8;179.168591224018;179.168591224018;537.505773672055;358.337182448037;0;12556.5662844731;1603.24952604264;179.168591224019;89.5842956120092;0;176.321167883212;179.168591224018;89.5842956120092;0;223.960739030023;0;44.7921478060046;228.361737535661;0;226.055158277452;223.960739030023;239.335739030023;0;492.713625866051;0;112.120719453069;458.639250472391;292.692810057661;205.165133935363;0;268.752886836028;0;109.972222222222;0;0;0;0;89.5842956120092;14.5842105263158;485.727815102527;82.1553318856066
17;803.554941468362;339.306329566663;246.544982698962;0;20.2664359861592;333.066224309193;81.0657439446367;1203.47307465304;158.369000088723;116.4;0;0;270.745594809971;121.598615916955;3.22222222222222;1468.59238274851;3920.7504820033;20.2664359861592;20.2664359861592;48.3737373737374;0;81.0657439446367;90.7726088256653;33.1684210526316;152.001943232536;59.4325259515571;0;20.2664359861592;18.7338129496403;60.7993079584775;0;251.771626297578;20.2664359861592;40.5328719723183;168.604316546763;60.7993079584775;587.429380308274;369.499278168611;407.541822928537;15.5179487179487;141.865051903114;0;0;0;0;60.1724510237532;0;0;0;66.3914359861592;227.348792370328
18;1585.89582107867;521.321100917431;524.619827241595;54.6936026936027;350.466038950587;270.79370904325;301.181127129751;438.35255570118;4718.61403199247;77.6;0;315.686637415237;567.294130651045;413.234905056539;0;223.960739030023;20.2664359861592;6190.6880733945;553.80471358641;532.111111111112;44.0802919708029;230.193526051584;135.671310454185;132.673684210526;493.664540544338;0;37.0301003344482;318.300863464652;105.322259136213;340.201282192992;228.784200144034;516.798006412495;78.6836561331974;183.145659844742;18.7338129496403;0;21.0984848484848;67.6092715231788;19.2634730538922;93.1076923076923;1023.30749610165;338.365384615385;834.970693170234;118.913793103448;0;119.718045112782;0;365.034704466837;29.1684210526316;65.1651376146789;0
19;1362.16188032552;117.23714525662;227.026917480774;27.3468013468013;228.865290434567;263.99868753155;321.408430085815;191.018172640081;636.36154403946;77.6;75.6939602696202;65.1519434628975;467.576652901358;113.525680836635;12.8888888888889;89.5842956120092;20.2664359861592;456.076798392064;6423.9239340522;2471.96280829496;661.978497704026;234.398226548437;70.5061728395062;99.5052631578948;0;0;74.0602006688963;0;105.322259136213;91.6787148594378;293.183745583039;192.466822355631;6.75925925925926;197.976963848872;9.36690647482014;0;42.1969696969697;45.0728476821192;19.2634730538922;54.3128205128205;805.507759336206;2790.81551208631;1222.8240690405;190.262068965517;0;0;0;293.77299716156;0;0;0
20;2451.21095571096;100.458939167459;290.242424242424;48.3737373737374;145.121212121212;193.49494949495;193.49494949495;96.7474747474748;1008.82983682984;0;48.3737373737374;193.49494949495;859.834002677376;338.616161616162;0;0;39.906015037594;483.737373737374;2423.58907092123;8034.61784633998;228.988350659883;421.688012197446;0;33.1684210526316;0;0;0;284.718062982769;0;91.6787148594378;98.4539249146758;532.111111111111;0;290.242424242424;0;0;0;0;0;0;193.494949494949;1299.31587072135;959.748179064552;332.958620689655;0;0;0;346.877670144063;72.921052631579;0;0
21;1556.083787937;58.3368421052632;252.474989265779;27.3468013468013;68.7206428479959;176.321167883212;243.748235552385;0;612.598996227233;0;131.913215520553;132.240875912409;88.1605839416058;220.401459854015;0;0;0;44.0802919708029;517.459183410281;238.623794999554;10132.5638567925;166.938989119956;88.1605839416058;44.0802919708029;0;59.4325259515571;0;0;44.0802919708029;44.0802919708029;44.0802919708029;242.213098134631;0;88.1605839416058;0;0;0;0;0;0;132.240875912409;300.163001490012;264.481751824818;0;44.0802919708029;0;0;220.401459854015;1225.07368421053;0;44.0802919708029
22;1762.54682800109;329.746171418902;731.837666341551;342.864239883108;463.535918768854;994.112283905634;929.843935309973;220.942857142857;788.929992006899;2321.4627715237;726.001323006644;133.152038122223;1012.72016367356;1356.92777534006;98.6139534883722;134.376443418014;81.0657439446367;199.726501644452;199.700113340889;373.314274823709;166.938989119956;4372.39621037439;773.348008385744;132.673684210526;631.036368608149;94.1306391591043;34.6981132075472;128.683407325194;210.644518272425;356.503051392799;631.062077403568;707.478319047075;41.4573724668064;513.603413000136;28.1007194244604;0;105.492424242424;90.1456953642384;19.2634730538922;54.3128205128205;645.134095644136;135.346153846154;109.972222222222;0;0;119.718045112782;34.6981132075472;39.0546705845963;14.5842105263158;0;0
